epoch,train_acc,valid_acc,train_time,batch_time,valid_time,total_time,train_corr,valid_corr,throughput
1,2.7027027027027026,5.057232049947971,49.13824439048767,5.201823949813843,7.215681791305542,61.555750131607056,303,243,225.06486036622385
2,11.890107929711888,16.607700312174817,47.93665385246277,3.771312952041626,8.046467542648315,59.75443434715271,1333,798,229.93652925603445
