epoch,train_acc,valid_acc,train_time,batch_time,valid_time,total_time,train_corr,valid_corr,throughput
1,2.1764338596021764,6.201873048907388,45.64862823486328,5.273526668548584,10.972794532775879,61.894949436187744,244,298,226.94367208502524
2,10.418339131210418,13.340270551508844,44.46967530250549,3.5847113132476807,10.90360975265503,58.9579963684082,1168,641,238.82847528418296
