epoch,train_acc,valid_acc,train_time,batch_time,valid_time,total_time,train_corr,valid_corr,throughput
1,2.7027027027027026,5.057232049947971,49.081387519836426,5.1578309535980225,7.297882318496704,61.53710079193115,303,243,224.56448500735175
2,11.890107929711888,16.607700312174817,47.87905311584473,3.8090128898620605,7.366212368011475,59.05427837371826,1333,798,231.2126231241161
