epoch,train_acc,valid_acc,train_time,batch_time,valid_time,total_time,train_corr,valid_corr,throughput
1,2.7027027027027026,5.057232049947971,25.38372254371643,3.083918333053589,7.7013044357299805,36.1689453125,303,243,404.4396431464962
