epoch,train_acc,valid_acc,train_time,batch_time,valid_time,total_time,train_corr,valid_corr,throughput
1,2.1764338596021764,6.201873048907388,23.768670797348022,2.9654998779296875,8.836937665939331,35.57110834121704,244,298,408.82485743464923
