epoch,train_acc,valid_acc,train_time,batch_time,valid_time,total_time,train_corr,valid_corr
1,2.444028186602444,6.2643080124869925,18.645305633544922,21.2762348651886,2.1961545944213867,42.11769509315491,274,301
