epoch,train_acc,valid_acc,train_time,batch_time,valid_time,total_time,train_corr,valid_corr
1,2.292391401302292,5.473465140478668,37.164188385009766,12.955720663070679,4.521913766860962,54.641822814941406,257,263
2,10.855409865310856,14.380853277835588,35.90912699699402,12.609229326248169,4.584267854690552,53.10262417793274,1217,691
