gpu_uuid, pid, used_gpu_memory [MiB]
GPU-2022369e-2f16-0362-7dc3-ea36ded90774, 78645, 605
GPU-2022369e-2f16-0362-7dc3-ea36ded90774, 78646, 529
GPU-2022369e-2f16-0362-7dc3-ea36ded90774, 78645, 2405 MiB
GPU-2022369e-2f16-0362-7dc3-ea36ded90774, 78646, 2959 MiB
GPU-2022369e-2f16-0362-7dc3-ea36ded90774, 78647, 661 MiB
